Academic_Year,AOS_Code,Course,Stage_Code,Course_Stage,Mode_Group,Level_Group,School,Fees_Status,Gender,White_BME,Ethnicity_Group,Disability_Description,Disability_YN,Age at Start,Age,Reason_for_Leaving,Date_Left,Enrolments,Withdrawals
2017,CBSCHBIOS,BSc Human Biosciences,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,24,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Asian or Asian British,No Disability,No,25,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,26,Mature,,,1,
2017,MIDM008,Mentorship Programme Level 7,ENR,1,Part-time,Postgraduate,School of Health,Not Known,Female,BME,Black or Black British,No Disability,No,42,Mature,,,1,
2017,CBSCCHNUR,BSc Children's Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,Not Known,Not Known,No Disability,No,23,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,37,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,38,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,39,Mature,,,1,
2017,PMSCLFHSC,MSc Leadership for Health & Social Care,ICAL,1,Part-time,Postgraduate,School of Health,Home/EU,Male,BME,Asian or Asian British,No Disability,No,56,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,26,Mature,,,1,
2017,CBSCCHNUR,BSc Children's Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,35,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,25,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,38,Mature,,,1,
2017,CBSCPROFPTU,BSc Professional Practice (Top-up),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,44,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,40,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A disability, impairment or medical condition that is not listed above",Yes,25,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBSCCHNUR,BSc Children's Nursing,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,36,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,42,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,27,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A long standing illness or health condition such as cancer, HIV, diabetes, chronic heart disease, or epilepsy",Yes,24,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,39,Mature,,,1,
2017,CFDSPMSCI,FdSc Paramedic Science,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,24,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,27,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,40,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,42,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,24,Mature,,,1,
2017,PMSCADVPP,MSc Advanced Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Male,White,White,No Disability,No,35,Mature,,,1,
2017,CFDSPMSCI,FdSc Paramedic Science,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,47,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,24,Mature,,,1,
2017,CBSCPROFPTU,BSc Professional Practice (Top-up),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,24,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,Not Known,Not Known,Deaf or a serious hearing impairment,Yes,55,Mature,,,1,
2017,MIDM008,Mentorship Programme Level 7,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,PMAASOCWK,MA Social Work,ICAL,1,Full-time,Postgraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,34,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,34,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,41,Mature,,,1,
2017,MIDM008,Mentorship Programme Level 7,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,22,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,37,Mature,,,1,
2017,CCERMENHE,Certificate of Higher Education in Mental Health,ENR,1,Part-time,Undergraduate,St Andrew's Healthcare,Home/EU,Female,BME,Black or Black British,No Disability,No,38,Mature,,,1,
2017,CBAASOCWK,BA Social Work,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Asian or Asian British,No Disability,No,24,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,25,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,37,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,CBAASOCWK,BA Social Work,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,24,Mature,,,1,
2017,PMSCPUBHE,MSc Public Health,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,32,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,38,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ICAL,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,25,Mature,,,1,
2017,CBSCMENHCTU,BSc Mental Health Care (Top-Up),ENR,1,Part-time,Undergraduate,St Andrew's Healthcare,Home/EU,Female,BME,Black or Black British,No Disability,No,29,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,46,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,38,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,49,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,40,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,No Disability,No,36,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,36,Mature,,,1,
2017,PMSCADVPP,MSc Advanced Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,58,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,55,Mature,,,1,
2017,MIDM008,Mentorship Programme Level 7,ICAL,1,Part-time,Postgraduate,School of Health,Overseas,Male,BME,Asian or Asian British,No Disability,No,30,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,39,Mature,,,1,
2017,CCERMENHE,Certificate of Higher Education in Mental Health,ENR,1,Part-time,Undergraduate,St Andrew's Healthcare,Home/EU,Male,BME,Black or Black British,No Disability,No,38,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,26,Mature,,,1,
2017,CBSCSCPHNTU,BSc Specialist Community Public Health Nursing (Top-Up),ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,42,Mature,,,1,
2017,CFDSPMSCI,FdSc Paramedic Science,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A long standing illness or health condition such as cancer, HIV, diabetes, chronic heart disease, or epilepsy",Yes,23,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black or Black British,"A disability, impairment or medical condition that is not listed above",Yes,49,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,36,Mature,,,1,
2017,CBSCMIDWF,BSc Midwifery,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,21,Young,,,1,
2017,CBSCMIDWF,BSc Midwifery,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,CBSCMIDWF,BSc Midwifery,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ICAL,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,36,Mature,,,1,
2017,CFDSHSOCC,FdSc Health & Social Care,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Two or more impairments and/or disabling medical conditions,Yes,23,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,30,Mature,,,1,
2017,CCERMENHE,Certificate of Higher Education in Mental Health,ENR,1,Part-time,Undergraduate,St Andrew's Healthcare,Home/EU,Male,BME,Black or Black British,Deaf or a serious hearing impairment,Yes,40,Mature,,,1,
2017,CBSCMIDWF,BSc Midwifery,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,22,Mature,,,1,
2017,CBSCHBIOS,BSc Human Biosciences,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,22,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,32,Mature,,,1,
2017,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,37,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,37,Mature,,,1,
2017,CBSCPODIA,BSc Podiatry,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2017,DDOCPROFP,Doctor of Professional Practice,ICAL,1,Blended Learning,Postgraduate,School of Health,Home/EU,Female,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,56,Mature,,,1,
2017,DDOCPROFP,Doctor of Professional Practice,ENR,1,Blended Learning,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,40,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,39,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,43,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,36,Mature,,,1,
2017,CBAASOCWK,BA Social Work,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Mixed,No Disability,No,28,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,TRANS,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,MIDM008,Mentorship Programme Level 7,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,47,Mature,,,1,
2017,PMSCADVPP,MSc Advanced Professional Practice,ICAL,1,Part-time,Postgraduate,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,55,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,43,Mature,,,1,
2017,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,42,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,38,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,TRANS,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,MIDM008,Mentorship Programme Level 7,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,33,Mature,,,1,
2017,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,36,Mature,,,1,
2017,CBSCHBIOS,BSc Human Biosciences,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,22,Mature,,,1,
2017,MID3021,Mentorship Programme Level 6,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,33,Mature,,,1,
2017,CBSCCHNUR,BSc Children's Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,49,Mature,,,1,
2017,NUR2023P,Expansion of Practice,ENR,1,Part-time,Undergraduate,St Andrew's Healthcare,Home/EU,Male,White,White,No Disability,No,30,Mature,,,1,
2017,CBSCMIDWF,BSc Midwifery,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBSCMIDWF,BSc Midwifery,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,41,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian or Asian British,No Disability,No,36,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,31,Mature,,,1,
2017,CBSCPROFPTU,BSc Professional Practice (Top-up),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,42,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,25,Mature,,,1,
2017,CBAASOCWK,BA Social Work,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,"A specific learning difficulty such as dyslexia, dyspraxia or AD(H)D",Yes,30,Mature,,,1,
2017,CBSCLDNUR,BSc Learning Disability Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,43,Mature,,,1,
2017,MIDM008,Mentorship Programme Level 7,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,36,Mature,,,1,
2017,CBSCADNUR,BSc Adult Nursing,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black or Black British,No Disability,No,51,Mature,,,1,
